Linear Greedy Val,Quadratic Greedy Val,Projected Subgradient Val,Linear Greedy Strategy,Quadratic Greedy Strategy,Projected Subgradient Strategy,x,y,u
0.16750344165332348,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[25.076238220966935, 89.17498016112691, 33.173410868091565, 89.86743513065625, 57.44589343710972, 30.660257183196414, 28.333774607963463, 67.69782304401961, 57.3178111665111, 52.213459140977946]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]","[3.119157199265543, 31.53440054885024, 23.75037568074081]"
0.03234298527790583,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[43.42462629785854, 76.71697985972781, 45.35063909052937, 11.284210945542982, 41.22762555135567, 41.606512771661826, 59.73240842173373, 44.8325146051471, 35.409640420258086, 30.4547199851067]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0]","[57.050977459270335, 67.09435586622963, 30.40847946118983]"
0.2355711629955262,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[36.28126330048374, 81.56708032344943, 95.78338301035053, 23.898257510998235, 84.50741375205591, 64.35846466385956, 35.66935110391975, 65.19959130237007, 55.86993826787382, 92.19500735634746]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0]","[19.900706729971063, 17.83241054181953, 89.79192708450574]"
0.10711154990091956,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[66.07755554399574, 47.828294692143466, 80.05387737103125, 52.93060818831652, 91.29083592403374, 58.98369077285578, 10.042224592170028, 10.4401292741742, 69.16607177798562, 64.18369421921821]","[0, 0, 1, 0, 1, 1, 0, 1, 0, 0]","[30.564691309999127, 50.943196920766795, 28.87521126441768]"
0.025453729692730964,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[90.98328709038502, 34.68652762425648, 51.8809118140808, 33.33522336003768, 86.95448856683561, 60.239762173108886, 65.95175573147884, 93.20698470394176, 26.781704932476156, 10.527298614749553]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 0]","[95.19893620838104, 89.18793595070255, 63.40209218956064]"
0.06312926482924058,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[84.82136816937407, 28.771291394467188, 78.39251549799661, 83.78855093240092, 98.70901580737971, 30.62781709942819, 83.35711602985674, 15.79328385820842, 35.027137436339956, 25.49147466807534]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]","[32.089479640952554, 13.052497420388654, 99.6020189102665]"
0.025187597131568082,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[23.956765963403257, 96.13542381534029, 51.87888777700039, 31.036969288372795, 71.2346495711935, 62.32407911146603, 18.25661394522062, 53.81878898461233, 97.5304721903438, 45.50119293313147]","[0, 1, 1, 0, 0, 0, 1, 0, 1, 0]","[19.73354618321982, 85.26092356077322, 19.816083680030083]"
0.18237963751768038,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[67.34509348284436, 23.475052799254478, 30.90477876759256, 82.16706900480084, 10.36500567192737, 52.209608146766165, 36.407577503691016, 22.79582668173156, 40.0648687941537, 58.13521478077516]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[79.17454582238615, 35.10937108771539, 62.74933703761637]"
0.29227609920706554,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[32.08069967880397, 17.187082903389044, 72.90564194989899, 84.45003831705796, 57.87189531554257, 76.78431035092994, 50.692655645301215, 54.34430236524044, 49.13317252597367, 56.09718542713421]","[1, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[24.192504889100917, 0.2270837379176105, 38.24809440241507]"
0.24427442979307668,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[75.03957398825878, 95.64817317628484, 61.620054501624466, 23.65348925439814, 71.86869908672372, 85.66653892939081, 82.49785054249251, 59.58879184605871, 98.84002604643977, 92.69019536075947]","[1, 0, 1, 0, 1, 1, 0, 0, 1, 0]","[72.93195776408612, 17.329419723988913, 19.66078994217071]"
0.17032045470709864,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[74.83466541741286, 91.9326553256368, 42.25315283520429, 40.34900970226113, 71.301934070536, 91.56458049533794, 38.871683307269876, 67.75707952722003, 52.67028729415447, 53.97472823518767]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25.08485203741191, 36.38862285417803, 75.54875360358596]"
0.10964383238528219,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[19.09038186517335, 94.53567738774902, 13.275250386540364, 66.35288261844701, 17.933298578486365, 19.9221484062663, 35.710874537163654, 11.910660524345312, 64.77448100634578, 45.816337287418364]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 0]","[95.7601018343676, 98.65379430853058, 40.18219713676887]"
0.021047972352134667,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[90.88041249411248, 13.435951048204721, 24.927361631734236, 40.39861668882141, 79.653946905632, 52.00789580689144, 75.44744269066608, 40.01560561716323, 11.761400610910721, 60.25334418721681]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[38.246108066109855, 51.93643707214631, 97.94226779936167]"
0.41823265002393156,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[62.74143487903047, 87.7955042231607, 84.4138722328956, 52.45494097082494, 92.34878061161659, 66.84423060242726, 90.53916439390845, 65.07684012933268, 34.72407721292083, 95.39634808010446]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[24.25980016392717, 0.027356904970921025, 45.018076299916046]"
0.17641401853939506,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[29.78321477894892, 65.8974749173749, 80.59747615126435, 47.01090666949211, 21.819909755796928, 98.01469699306725, 93.21364402675034, 40.45187212873239, 69.72772268168578, 60.20858523219136]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[80.20289217310037, 11.90854272639127, 73.13721398217173]"
0.4577201530956959,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[43.681012982425266, 69.23149747273403, 87.56190611000913, 62.84986090588798, 42.80220738583291, 40.96037050170332, 20.44077957140312, 82.54675190983858, 79.8522165683931, 49.41433071965003]","[0, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[19.3384198527772, 45.30951980963424, 86.43601459913268]"
0.054201390160156904,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[22.559114051113937, 27.65058588529815, 53.29946406852299, 34.582455606625814, 13.285777543629461, 93.57049144267441, 46.84035298289978, 10.294213096026262, 49.0428746330238, 67.64087483338244]","[0, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[43.329796309896054, 59.690351738150206, 35.243406041500336]"
-0.00847843833320483,0.0,-0.04475994807014294,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02034143150278056, 0.30161395753301556, 0.6780446109642035]","[18.270463932829845, 76.88121776498232, 16.2881443501762, 56.757529408228336, 86.98744722625923, 63.15298857621898, 60.182002931945355, 99.03439243258288, 65.95819424609513, 96.06993005719666]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 0]","[71.67129167037069, 48.235263890429046, 6.733050008024377]"
0.08836556897252834,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[46.62531066775132, 62.514812911942116, 35.55909933050739, 62.28529744842863, 48.738248044840304, 73.0387213344033, 40.99025507109239, 84.54783532207638, 28.48816910680153, 65.16633307039261]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]","[60.725368435372, 80.15539291980438, 54.611402000748384]"
0.11004000071887049,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[62.77486770211263, 33.05570942265859, 56.10230656499187, 71.7286031187549, 44.1541798517576, 32.63956614411272, 14.259386154804297, 17.393955732768546, 56.95814306888454, 23.659257075695365]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[0.447303839107116, 36.93476762843066, 51.76022623579784]"
0.24993576643491883,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[93.79603451498822, 62.94377134437855, 36.92362670565318, 30.632270123599163, 90.79879210272092, 39.666056137534284, 28.719374355996933, 58.30213040938319, 22.515701073182953, 60.063465130711535]","[1, 1, 0, 1, 0, 0, 1, 1, 1, 1]","[89.9274783753605, 96.63049667940435, 34.6262229425908]"
0.15680706454281101,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[68.5319784179058, 60.8675613193854, 35.73214696246383, 20.76761815264805, 13.860373838420958, 47.59396641302938, 12.431170867781134, 20.54311288609085, 56.761709226124246, 83.176324380749]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 0]","[39.220738590312386, 96.04133859967816, 61.33961017162821]"
0.03932552239600186,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[10.296215947781079, 52.922838662186, 65.47107500107577, 17.265240461782838, 30.609033352970698, 59.61455546842111, 67.14821847300638, 10.602976667570834, 36.30280039352516, 51.27370997516508]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[77.1076201612801, 80.97472685249267, 91.88473715428704]"
0.07189598177935963,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[81.34507839722973, 26.474163674375284, 67.86993650623708, 97.9064750522381, 52.41513292463874, 55.66689849083673, 11.085412670090962, 70.18493147832518, 73.2306177018298, 50.18795044070377]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[82.7495107884657, 58.82326459718823, 30.582812857625353]"
0.04418337591604418,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[72.48417178059324, 36.512682013951775, 52.51516242714273, 75.20418564951282, 81.5644354140461, 10.903003353224548, 66.31827690538097, 85.28062503750617, 35.88973783600625, 18.20121123571549]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[50.22135801697636, 65.10223568755555, 47.3779320402963]"
0.14740473504177737,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[64.13888284540451, 21.872205378808026, 84.50153839448043, 90.95953424052175, 73.94170800976522, 90.7289812281413, 88.04135112741183, 69.8185387809097, 74.1120281013887, 26.442196705980884]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[55.64004923183305, 88.15154492458097, 35.83540153389252]"
0.09816658973572695,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[73.83519274179336, 10.193049129283597, 83.98093564754681, 49.19370138169149, 88.76119905312679, 50.984616315936975, 33.45389677736202, 73.08121943441542, 91.86882841224673, 97.32727922675753]","[1, 1, 0, 0, 0, 0, 1, 1, 0, 1]","[86.90350650036768, 71.5601167905676, 96.79166639268509]"
0.2577994355320707,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[50.776593782986524, 73.45420556253738, 78.19831150237837, 93.77338717436717, 39.6655817778119, 79.71052380877391, 54.994480508467305, 79.7570458676103, 39.60120247247963, 45.76784774218759]","[1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[71.94360547846077, 93.64892816062155, 14.840140282183434]"
0.4947104272107513,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[80.32880747138391, 61.30715255734508, 99.06751089175899, 42.86771201197913, 79.00792896739445, 50.616766157946124, 74.03879737900515, 34.34761219439774, 76.74229147696052, 86.42275557814473]","[1, 1, 0, 0, 1, 1, 1, 1, 0, 0]","[88.18412797834155, 41.222465563780986, 93.99005146778012]"
0.13344025254381509,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[13.462158995570388, 45.33803149234128, 45.55145106050881, 17.27482413713184, 47.40970013827587, 24.234955914786333, 96.946780425735, 29.370763680403513, 73.90580059225482, 10.946312883633434]","[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]","[1.5117848631509, 81.54318026277446, 20.77683741605132]"
0.0420716808259238,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[57.98657468889362, 33.67633147305713, 69.18055639096458, 94.3477778473603, 99.03339900938768, 59.75527082899853, 17.984138663190876, 70.10945470515159, 14.141759425378282, 64.69743277841565]","[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]","[4.106759404865223, 84.402270016592, 21.12038583150342]"
0.1464091534165444,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[44.25039623081284, 84.28993738959181, 59.20813458190935, 20.78641762148733, 92.12471099292212, 82.97017192844851, 72.90598395192077, 91.52883691088027, 85.35669615354287, 70.1524475218252]","[1, 0, 1, 0, 1, 1, 0, 1, 1, 0]","[33.33230709339049, 29.123942947323666, 1.0613547734840245]"
0.3519806428927909,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[73.69498884657119, 42.464804472600036, 85.14945839824905, 66.7838902113176, 71.1186650102704, 18.18939119152828, 60.92130622218944, 71.30424351539807, 76.16196602766061, 65.90037654557523]","[0, 0, 0, 1, 1, 1, 0, 1, 0, 1]","[52.00080682749135, 23.054510319270683, 78.00317225671232]"
0.04340904531413192,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[30.362456199890097, 89.79608909889694, 43.644933526504715, 24.44766721508627, 33.20433218401767, 65.85330873813979, 59.548976376965776, 74.57365656946637, 57.826128924102186, 36.0605266414277]","[0, 1, 1, 1, 0, 0, 1, 1, 0, 0]","[85.7413084389202, 73.59627401904028, 75.91826836285162]"
0.15149111940107202,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[41.5032077776445, 10.489015208096848, 99.64016133309902, 23.557133463737316, 66.31272139420935, 65.41826200438686, 48.362066802308135, 63.15150338134444, 12.017292118563883, 57.60439387203728]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[12.827169381362536, 28.30253446373986, 53.76117454693913]"
0.10656049535575224,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[94.6529769331274, 53.89836067852318, 31.379878897454624, 90.11011404429385, 89.40108134764705, 42.923710351510344, 60.669019368119535, 16.341983449320594, 64.29989539296426, 68.20286924515577]","[0, 0, 1, 0, 1, 1, 1, 0, 1, 0]","[69.2818016014922, 11.122470186663147, 74.28912039743555]"
0.12676011444306443,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[77.48608513383063, 41.9524933674556, 45.92766216076217, 46.07802280466507, 93.86936747010685, 18.18849542842655, 54.24317326411099, 53.139669796632155, 91.79875208686786, 83.68011881469121]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 1]","[87.33381582647843, 13.156009826714566, 33.27553877197257]"
0.23786211845329186,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[67.33572701508166, 99.65463116826524, 51.52562604056425, 64.725023935638, 24.36617785002546, 73.78664694710345, 46.77007348385905, 50.49723695663183, 77.06234738235656, 70.06635096835775]","[1, 0, 1, 0, 1, 0, 0, 1, 0, 1]","[77.66457021275795, 50.91199904860797, 66.88206597056329]"
0.08711301780635528,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[64.48676201291693, 55.508649474297215, 23.60197892853583, 88.11274474849917, 37.18789654901287, 21.85528052451224, 63.833704458311466, 24.986861336893973, 40.446634325886784, 78.96548373824425]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[83.3748371853676, 52.929201836855825, 61.93594693082307]"
0.09935366858221184,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[27.997401866674533, 66.93961378698965, 71.68973096679377, 24.511212686020848, 57.66800270003731, 78.87023822290277, 52.102580310124836, 91.1611057625792, 35.36897832694314, 93.9443242846585]","[1, 0, 0, 0, 1, 1, 1, 1, 1, 0]","[46.509859538230344, 81.65595798375469, 65.9116953407397]"
0.08667885505172124,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[46.19105840346229, 79.29903613058039, 22.26229021874736, 73.36197096611056, 47.77343340515659, 11.336602882936882, 24.467730212694974, 21.707282649540062, 21.200500599937364, 57.86895144223839]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[50.88778655772804, 81.18319621611613, 56.8137601342399]"
0.13187456575612738,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[35.69288192115425, 61.46939958219409, 68.75712697340413, 34.112602242265105, 27.386373713837806, 52.00168649834619, 95.92369417812004, 48.57074797685716, 59.93685390208802, 26.892288777662593]","[0, 1, 0, 1, 0, 1, 0, 1, 1, 0]","[95.5743726255822, 56.633896516221704, 74.77930429323307]"
0.9249470972127302,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[63.767606129234814, 41.94984116847008, 75.15304839113816, 62.62380296037919, 51.53114373010537, 38.857039180140845, 35.398743059755795, 44.36797967430852, 66.64818080596359, 64.61668291408176]","[0, 1, 0, 0, 0, 0, 1, 1, 1, 0]","[4.442720116118048, 86.02836013615374, 75.80589869499312]"
0.061309345790369285,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[55.446515649737144, 40.32866608901373, 44.77133526923074, 12.894227370751832, 91.64111422969651, 97.52901664321013, 12.302492399905333, 34.0305266289606, 12.446353222787845, 97.4395170987004]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[2.5695836219787105, 55.97539256079909, 58.99099846251602]"
0.04246419752496017,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[81.59620874959275, 74.01529735678656, 41.33220719736252, 40.2523371406009, 15.474979137939666, 40.84251196140086, 98.87657856288926, 50.954726881425344, 67.720088915225, 12.3267861124334]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[92.07714463040064, 0.1355708620777718, 51.6170074769143]"
0.2770219532904327,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[71.62371824446865, 32.8213575038477, 62.12414001359984, 57.80728752961674, 58.20357662215867, 92.26851821944028, 59.50012931829133, 28.847470689559326, 58.27218213267806, 55.93177141014396]","[0, 1, 1, 1, 0, 1, 1, 0, 0, 0]","[4.036362568465091, 99.67923623707878, 12.475209610593208]"
0.3318642675742498,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[65.98580364965832, 75.26717381132292, 77.8343576122829, 70.04886188035842, 85.96497582584021, 84.90891852656056, 39.2823375286563, 46.09766152361436, 98.07527124271176, 97.60513084686433]","[0, 0, 1, 0, 0, 1, 1, 0, 1, 0]","[58.763110503262894, 79.60570096291887, 7.978635894969733]"
0.3126524171131625,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[78.57489770015086, 86.88854745639394, 82.85654931569428, 68.8711134966384, 39.08699222672192, 28.299670343263653, 85.16115876548031, 78.71777778970876, 38.02895521016279, 37.78129629459062]","[0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[17.80955530788586, 63.238737003828874, 50.30583268570413]"
0.03861288315386986,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[36.55176043066312, 16.812183146657752, 18.961013686621698, 74.56198006571064, 27.832232261423577, 33.87700285755775, 80.29572555977549, 55.893020075326, 43.451841688177, 87.11719710326231]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[22.05830193013242, 64.77902581242326, 8.871878361329532]"
0.18316324060381836,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[75.7527460576175, 35.30544010687382, 76.26074810075723, 45.33956922289937, 82.88183199608791, 92.89297492982868, 43.456640445801824, 78.79606837213102, 45.61351517123211, 89.61373083100683]","[0, 1, 1, 0, 0, 1, 0, 1, 1, 1]","[38.02114301130201, 9.025626638467577, 35.37130193156827]"
0.27543390121220157,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[44.667750179361015, 89.14996125313813, 30.408688023154774, 30.22938800830147, 28.46393964821444, 80.3138610601581, 71.9957918391479, 82.62783135071042, 55.052908993258754, 43.30493850316639]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[16.53056982921458, 49.06208441571967, 12.262106549738295]"
0.3871524107464959,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[56.68588075417438, 38.970540710728, 34.94167371464055, 34.14717535118167, 80.3057802415772, 73.44021110508979, 24.353276624119964, 96.82467200074575, 72.48929801808177, 75.80689960886328]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[96.51211084213388, 93.5285739330711, 27.171957786127653]"
0.06791441155784982,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[20.86569531400175, 66.29468764396916, 46.32467790497956, 29.545029904522842, 17.693563715155843, 23.845961616310376, 79.60265826237392, 84.63884912741361, 61.09711898927992, 99.6543853411392]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[1.8467103847583988, 43.832757137401714, 20.599730405272286]"
0.03538519853284143,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[96.30829792475981, 52.91312837331054, 78.72501561145533, 34.84445872766963, 24.912681793065154, 25.17892391233955, 72.65885215594207, 21.63751098901657, 37.801381419880364, 97.19681051596899]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1]","[1.980919961866534, 58.093661774908554, 67.96699209120595]"
0.18141456510909315,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[39.536867508524686, 28.289442409810817, 35.07177124539734, 45.28588107349108, 84.10429459681248, 13.190177417310647, 49.50838052169029, 41.19828463294762, 87.59598284909536, 33.443979149700894]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 1]","[84.76021598017253, 9.046320206986424, 65.25562038506736]"
0.10719581063439781,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[23.198169087387072, 92.15771993918479, 12.965898508493337, 92.45723493679499, 13.294844660491087, 13.074138820191855, 31.262560047107833, 30.741473069091498, 53.61480941386638, 31.0216149561955]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 0]","[1.9401734978270913, 97.7424348793078, 1.443164851233969]"
